일자,요일,도로명,링크아이디,검지기아이디,지점명,방향,시점명,종점명,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2021-01-20,수,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,132,72,42,36,39,61,173,453,565,1152,763,735,484,645,678,661,719,702,727,882,769,624,526,175
2021-01-21,목,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,91,97,55,34,35,64,204,428,573,1083,689,615,566,705,703,675,678,752,752,810,726,569,534,263
2021-01-22,금,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,108,90,38,28,32,54,192,459,568,1037,593,580,547,661,712,697,709,810,792,982,827,648,621,315
2021-01-23,토,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,159,160,69,39,40,45,135,352,246,352,526,580,654,831,784,857,870,961,778,797,677,633,533,272
2021-01-24,일,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,184,96,61,39,43,39,58,161,117,196,352,457,358,497,517,576,479,705,630,622,508,495,377,201
2021-01-25,월,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,127,76,33,26,34,52,202,457,545,1104,633,650,555,635,676,679,709,749,812,893,778,600,534,229
2021-01-26,화,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,167,83,50,29,28,49,179,464,592,1025,584,624,477,624,702,709,675,727,780,867,762,639,600,239
2021-01-27,수,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,161,76,52,25,30,32,206,477,575,1085,800,695,542,706,652,684,690,772,823,936,773,640,564,246
2021-01-28,목,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,147,95,51,39,30,54,207,487,603,1043,762,407,412,553,531,608,638,697,744,860,672,584,503,245
2021-01-29,금,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,115,81,53,38,41,56,171,437,557,1265,752,732,555,696,710,742,697,780,773,915,805,629,578,301
2021-01-30,토,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,162,112,78,53,46,47,168,389,280,317,514,596,591,771,802,858,831,914,814,805,740,613,516,256
2021-01-31,일,컨벤시아대로,1640107600,SDTRVCT00100004,투모로우시티 앞,하행,롯데마트송도점,인천대입구역사거리,187,104,56,35,41,35,79,172,119,246,400,490,560,627,685,720,730,723,718,622,496,274,368,228
2021-01-01,금,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,395,320,192,119,92,123,187,299,396,591,729,864,1172,1278,1357,1743,1932,2149,2015,1846,1469,1468,912,435
2021-01-02,토,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,247,164,117,71,64,120,180,320,511,807,1076,1289,1533,1621,1798,1994,2227,2238,2222,1769,1445,1488,1010,516
2021-01-03,일,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,329,263,138,82,43,91,165,267,377,512,788,960,1096,1379,1586,1809,1961,2073,1888,1529,1211,1322,896,426
2021-01-04,월,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,261,174,81,77,76,178,477,1261,1935,2265,1773,1481,1364,1390,1547,1766,1840,2017,2999,3295,2043,1559,863,603
2021-01-05,화,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,379,251,112,83,73,162,389,1028,1924,2301,1886,1636,1477,1464,1631,1764,1951,2286,2990,3204,2052,1940,1268,508
2021-01-06,수,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,371,240,132,63,70,150,386,983,1908,2369,1946,1585,1541,1434,1607,1894,1926,2172,3131,2017,1134,1234,772,343
2021-01-07,목,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,220,164,111,65,66,167,418,909,1500,1490,1356,1104,1073,1097,1214,1382,1587,1918,2392,2650,1623,1371,967,408
2021-01-08,금,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,285,196,115,81,73,129,394,1070,1753,2109,1786,1551,1500,1515,1775,1684,1918,2307,2849,3346,2058,1834,1209,505
2021-01-09,토,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,321,216,120,79,81,124,225,386,689,1049,1334,1513,1710,1824,1885,2085,2129,2332,2238,2115,1606,1762,1172,518
2021-01-10,일,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,333,209,123,76,59,109,165,252,388,580,762,987,1108,1419,1594,1900,1994,2106,1916,1780,1361,1352,927,477
2021-01-11,월,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,302,186,100,75,80,161,522,1186,1964,2137,1814,1694,1513,1541,1704,1910,2018,2107,2947,3457,2204,2041,1282,654
2021-01-12,화,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,347,224,138,60,68,133,402,861,1640,2107,1944,1745,1519,1582,1492,1772,724,1745,2322,2490,1387,1400,1027,495
2021-01-13,수,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,282,211,104,59,74,135,368,921,1773,2014,1738,1600,1464,1441,1594,1780,1978,2311,3015,3252,2021,1896,1297,617
2021-01-14,목,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,428,238,149,73,76,142,378,1063,1843,2272,1918,1812,1588,1612,1827,2004,1952,2287,3041,3047,2083,1823,1359,585
2021-01-15,금,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,379,235,147,77,77,162,419,1081,1879,2217,1954,1684,1616,1592,1914,1958,2175,2571,3219,3202,1966,1730,1292,644
2021-01-16,토,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,430,315,180,117,97,129,255,453,776,1112,1429,1572,1731,1911,1939,2119,2230,2472,2296,1971,1564,1566,1089,546
2021-01-17,일,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,315,223,119,64,83,97,170,237,308,527,822,860,1084,1441,1630,1897,1669,1962,1292,1131,1040,1070,550,135
2021-01-18,월,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,207,127,84,50,62,159,451,1122,1706,1841,1692,1438,1504,1362,1576,1714,1857,2043,2822,2905,1818,1618,1230,551
2021-01-19,화,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,301,196,118,74,79,153,386,1002,1819,2261,2033,1744,1564,1492,1670,1804,2114,2337,2832,3227,2085,1773,1420,646
2021-01-20,수,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,353,211,130,90,77,131,375,1002,1837,2296,2138,1805,1625,1545,1854,1825,2129,2364,3020,3239,1851,1714,1435,495
2021-01-21,목,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,294,256,134,105,77,186,368,1024,1968,2270,2095,1847,1656,1581,1866,1918,2070,2232,2869,3218,2012,1724,1451,676
2021-01-22,금,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,411,222,137,93,60,158,395,980,1979,2218,1994,1649,1668,1672,1883,1956,2217,2537,3305,3321,1977,1892,1467,685
2021-01-23,토,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,442,321,175,121,91,136,285,463,784,1234,1488,1529,1856,1969,2029,2305,2329,2386,2512,2082,1705,1886,1308,619
2021-01-24,일,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,340,217,136,72,61,98,172,285,360,600,822,1107,1039,1321,1679,1380,1458,2446,2321,2060,1555,1718,1079,480
2021-01-25,월,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,283,170,89,76,74,170,526,1188,1807,2169,1995,1760,1582,1550,1821,1831,2072,2290,3045,3266,2107,1890,1387,647
2021-01-26,화,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,429,240,133,105,80,156,436,1012,1973,2247,2133,1797,1588,1511,1757,1946,2135,2287,2910,3218,2116,1838,1516,621
2021-01-27,수,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,423,251,108,81,86,185,399,1008,1896,2318,2141,1800,1719,1521,1757,1995,2148,2489,3209,3306,2016,1860,1568,641
2021-01-28,목,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,384,264,150,89,89,182,421,963,1905,2285,1740,1263,1370,1327,1503,1728,1874,2219,2821,3040,1783,1695,1342,617
2021-01-29,금,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,333,219,95,95,79,143,408,982,1844,2325,2090,1778,1757,1688,1892,2138,2301,2687,3351,3255,2068,1796,1435,651
2021-01-30,토,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,461,282,155,114,81,127,280,452,747,1181,1523,1565,1808,1919,2040,2329,2261,2494,2423,2225,1662,1684,1569,592
2021-01-31,일,송도국제대로,1640151000,SDTRVCT00100005,캠퍼스타운역 2번출구,상행,아이파크A113동앞,캠퍼스타운역,349,254,160,86,47,115,205,287,419,702,1035,1263,1402,1597,1818,2062,2279,2361,2225,1820,1383,1005,1161,501
2021-01-01,금,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,326,263,170,87,81,86,128,203,396,421,496,496,668,942,1117,1399,1491,1352,1278,1061,809,750,679,370
2021-01-02,토,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,234,133,101,55,80,74,148,262,399,593,829,902,1090,1271,1437,1540,1624,1488,1359,1113,973,837,761,445
2021-01-03,일,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,279,180,118,60,54,83,125,256,344,458,547,665,929,1036,1201,1328,1405,1259,1096,972,827,774,651,371
2021-01-04,월,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,272,134,64,64,82,124,379,945,1984,2729,1630,1167,1095,1079,1279,1293,1268,1301,1563,1702,1327,1056,633,487
2021-01-05,화,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,310,166,92,61,88,119,352,891,1964,2683,1515,1247,1060,1238,1300,1307,1267,1353,1551,1611,1479,1172,897,496
2021-01-06,수,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,304,208,77,56,96,139,310,855,1862,2683,1561,1166,1132,1161,1328,1319,1243,1325,1570,1110,746,672,595,431
2021-01-07,목,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,232,167,86,57,88,122,301,808,1377,1685,1223,856,767,862,1015,1003,1052,1052,1267,1504,1231,914,758,385
2021-01-08,금,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,275,158,91,60,81,119,283,725,1673,2389,1345,1126,1125,1124,1282,1309,1284,1365,1482,1610,1432,1065,879,503
2021-01-09,토,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,286,203,89,65,92,69,184,444,554,799,983,1072,1183,1461,1444,1531,1548,1514,1350,1343,996,948,840,527
2021-01-10,일,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,331,196,138,70,88,94,144,283,326,475,521,656,856,1077,1221,1417,1328,1161,1101,1025,867,873,709,441
2021-01-11,월,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,273,152,87,61,90,148,369,972,1968,2606,1695,1265,1135,1176,1299,1335,1382,1385,1487,1688,1368,1271,960,534
2021-01-12,화,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,288,137,109,72,70,131,330,830,1697,2492,1680,1259,1275,1586,1321,1586,556,955,1131,1392,1134,1029,749,423
2021-01-13,수,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,217,126,66,48,76,123,279,741,1657,2413,1487,1214,1134,1173,1260,1320,1315,1329,1539,1604,1483,1184,994,549
2021-01-14,목,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,284,199,97,85,76,144,354,838,1824,2610,1564,1338,1162,1308,1346,1398,1351,1424,1517,1499,1388,1145,1006,520
2021-01-15,금,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,321,164,101,68,87,134,357,884,1863,2583,1634,1152,1244,1302,1429,1445,1386,1423,1556,1539,1369,1210,1037,608
2021-01-16,토,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,395,243,143,112,99,109,224,529,616,809,970,1117,1314,1470,1534,1554,1625,1439,1438,1169,1049,910,753,494
2021-01-17,일,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,248,179,102,79,47,95,172,209,285,423,623,642,833,1120,1196,1400,1013,1076,741,556,591,671,429,145
2021-01-18,월,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,218,144,60,44,76,127,372,951,1947,2227,1384,1112,1030,1028,1199,1273,1219,1190,1448,1619,1171,1037,937,493
2021-01-19,화,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,277,153,94,56,93,113,330,862,1880,2571,1606,1279,1139,1175,1405,1381,1455,1422,1400,1645,1356,1060,1049,600
2021-01-20,수,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,312,184,84,51,80,150,339,877,1794,2642,1638,1295,1199,1169,1463,1458,1428,1370,1407,1505,1340,1084,1036,459
2021-01-21,목,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,214,165,106,48,82,158,321,902,1888,2634,1544,1305,1234,1329,1399,1345,1402,1316,1405,1611,1425,1126,1070,693
2021-01-22,금,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,383,215,109,72,106,140,332,923,1960,2585,1602,1289,1254,1296,1427,1377,1415,1456,1562,1639,1386,1241,1151,627
2021-01-23,토,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,397,239,148,96,83,108,207,507,615,868,1083,1164,1366,1463,1521,1616,1676,1541,1349,1313,1138,1041,845,532
2021-01-24,일,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,317,208,98,54,75,74,124,283,278,414,574,740,760,1162,1401,1260,1025,1453,1199,1058,887,946,774,462
2021-01-25,월,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,243,151,81,45,81,122,358,978,1917,2656,1606,1269,1197,1317,1385,1412,1457,1388,1484,1614,1452,1123,1091,551
2021-01-26,화,송도국제대로,1640147300,SDTRVCT00100006,테크노파크역 1번출구,하행,인천글로벌캠퍼스,프리미엄아울렛앞,283,180,99,67,76,138,333,912,1850,2550,1642,1279,1134,1246,1410,1329,1365,1384,1482,1732,1441,1191,1080,599
